HourUTC,wind_speed [m/s],temperature [C],pressure [hPa],wind_direction [degress]
2021-01-20 06:00:00,6.8,5.6,994.9,209.0
2021-01-20 07:00:00,6.9,5.3,995.0,209.0
2021-01-20 08:00:00,7.1,5.2,994.8,207.0
2021-01-20 09:00:00,7.2,5.2,994.4,207.0
2021-01-20 10:00:00,7.9,5.3,994.2,210.0
2021-01-20 11:00:00,7.8,5.3,993.9,209.0
2021-01-20 12:00:00,7.5,5.6,993.6,214.0
2021-01-20 13:00:00,7.7,5.8,993.3,215.0
2021-01-20 14:00:00,7.4,5.9,993.4,216.0
2021-01-20 15:00:00,7.2,6.0,993.7,215.0
2021-01-20 16:00:00,6.3,6.3,994.0,213.0
2021-01-20 17:00:00,5.6,6.3,994.2,209.0
2021-01-20 18:00:00,4.9,6.2,994.2,204.0
2021-01-20 19:00:00,5.3,6.4,993.7,196.0
2021-01-20 20:00:00,6.3,6.3,993.6,199.0
2021-01-20 21:00:00,5.7,5.9,993.7,192.0
2021-01-20 22:00:00,5.6,5.9,993.3,189.0
2021-01-20 23:00:00,5.1,5.7,992.6,184.0
2021-01-21 00:00:00,5.4,5.4,992.1,182.0
2021-01-21 01:00:00,4.9,4.8,991.4,170.0
2021-01-21 02:00:00,4.9,4.4,990.7,163.0
2021-01-21 03:00:00,5.6,4.7,990.1,162.0
2021-01-21 04:00:00,5.8,4.7,989.1,163.0
2021-01-21 05:00:00,5.4,4.7,988.0,163.0
2021-01-21 06:00:00,5.5,5.2,987.2,159.0
2021-01-21 07:00:00,6.0,5.7,986.3,160.0
2021-01-21 08:00:00,6.9,6.4,985.5,171.0
2021-01-21 09:00:00,8.7,7.1,985.6,186.0
2021-01-21 10:00:00,10.0,7.7,986.3,215.0
2021-01-21 11:00:00,9.8,7.1,987.0,223.0
2021-01-21 12:00:00,10.0,6.7,987.6,222.0
2021-01-21 13:00:00,8.6,6.6,987.8,213.0
2021-01-21 14:00:00,7.7,6.3,988.0,204.0
2021-01-21 15:00:00,7.3,5.6,988.3,198.0
2021-01-21 16:00:00,7.6,5.4,988.2,196.0
2021-01-21 17:00:00,8.0,5.6,988.0,193.0
2021-01-21 18:00:00,9.0,5.7,988.0,195.0
2021-01-21 19:00:00,9.1,5.7,987.8,194.0
2021-01-21 20:00:00,8.9,5.7,987.7,197.0
2021-01-21 21:00:00,7.9,5.5,987.7,197.0
2021-01-21 22:00:00,5.7,4.9,987.6,184.0
2021-01-21 23:00:00,5.6,4.4,986.9,179.0
2021-01-22 00:00:00,5.3,4.3,985.9,171.0
2021-01-22 01:00:00,5.5,4.3,984.8,161.0
2021-01-22 02:00:00,5.4,4.0,983.4,163.0
2021-01-22 03:00:00,4.9,3.7,981.6,144.0
2021-01-22 04:00:00,6.3,4.5,979.5,151.0
2021-01-22 05:00:00,6.2,5.7,978.3,173.0
2021-01-22 06:00:00,7.7,6.6,977.5,187.0
2021-01-22 07:00:00,8.8,4.2,979.6,255.0
2021-01-22 08:00:00,6.2,3.0,981.7,249.0
2021-01-22 09:00:00,8.0,4.0,982.9,230.0
2021-01-22 10:00:00,8.5,4.7,983.6,226.0
2021-01-22 11:00:00,9.0,4.7,984.1,224.0
2021-01-22 12:00:00,8.9,4.7,984.6,216.0
2021-01-22 13:00:00,9.4,4.7,984.9,215.0
2021-01-22 14:00:00,9.5,4.6,985.7,218.0
2021-01-22 15:00:00,9.1,4.3,986.2,218.0
2021-01-22 16:00:00,9.1,4.1,986.7,217.0
2021-01-22 17:00:00,9.7,4.3,987.3,220.0
2021-01-22 18:00:00,9.3,4.5,988.0,225.0
2021-01-22 19:00:00,9.4,4.6,988.7,228.0
2021-01-22 20:00:00,8.6,4.4,989.5,232.0
2021-01-22 21:00:00,7.6,4.3,990.5,230.0
2021-01-22 22:00:00,6.7,4.2,991.6,230.0
2021-01-22 23:00:00,6.0,4.0,992.6,230.0
2021-01-23 00:00:00,5.5,3.4,993.4,231.0
2021-01-23 01:00:00,4.8,3.0,994.0,232.0
2021-01-23 02:00:00,3.7,2.3,994.7,231.0
2021-01-23 03:00:00,3.2,1.7,994.8,232.0
2021-01-23 04:00:00,3.1,1.6,995.0,227.0
2021-01-23 05:00:00,3.7,1.9,995.5,214.0
2021-01-23 06:00:00,3.1,1.9,995.9,217.0
2021-01-23 07:00:00,2.7,1.8,996.2,220.0
2021-01-23 08:00:00,2.6,1.9,996.6,212.0
2021-01-23 09:00:00,2.1,2.0,996.7,198.0
2021-01-23 10:00:00,2.3,2.1,996.6,169.0
2021-01-23 11:00:00,2.7,2.4,996.2,154.0
2021-01-23 12:00:00,2.2,2.5,995.6,152.0
2021-01-23 13:00:00,2.1,2.9,995.2,142.0
2021-01-23 14:00:00,2.2,2.6,995.0,141.0
2021-01-23 15:00:00,2.5,1.6,994.8,127.0
2021-01-23 16:00:00,2.8,0.8,994.6,139.0
2021-01-23 17:00:00,2.8,1.0,994.6,159.0
2021-01-23 18:00:00,2.2,0.8,994.7,176.0
2021-01-23 19:00:00,1.5,0.9,994.8,162.0
2021-01-23 20:00:00,1.7,0.8,994.7,146.0
2021-01-23 21:00:00,1.9,0.9,994.6,158.0
2021-01-23 22:00:00,2.2,0.7,994.7,155.0
2021-01-23 23:00:00,2.0,0.0,994.7,152.0
2021-01-24 00:00:00,2.2,0.5,994.6,156.0
2021-01-24 01:00:00,1.9,0.5,994.7,158.0
2021-01-24 02:00:00,2.1,0.6,994.9,172.0
2021-01-24 03:00:00,1.6,0.6,995.1,166.0
2021-01-24 04:00:00,1.8,0.7,995.0,170.0
2021-01-24 05:00:00,1.2,0.8,995.1,160.0
2021-01-24 06:00:00,0.6,0.8,995.3,166.0
2021-01-24 07:00:00,0.9,0.8,995.9,173.0
2021-01-24 08:00:00,1.3,1.2,996.3,188.0
2021-01-24 09:00:00,1.4,1.6,996.5,178.0
2021-01-24 10:00:00,1.5,2.1,996.6,175.0
2021-01-24 11:00:00,0.9,2.6,996.6,197.0
2021-01-24 12:00:00,0.7,3.0,996.6,243.0
2021-01-24 13:00:00,0.8,3.0,996.7,189.0
2021-01-24 14:00:00,0.6,2.7,996.8,227.0
2021-01-24 15:00:00,1.4,2.1,997.0,161.0
2021-01-24 16:00:00,0.9,1.5,997.0,184.0
2021-01-24 17:00:00,0.6,1.4,997.0,216.0
2021-01-24 18:00:00,1.6,1.4,996.9,222.0
2021-01-24 19:00:00,1.3,1.2,996.9,220.0
2021-01-24 20:00:00,1.3,1.4,996.9,236.0
2021-01-24 21:00:00,1.4,1.1,996.9,235.0
2021-01-24 22:00:00,1.3,0.8,996.9,224.0
2021-01-24 23:00:00,1.2,0.7,996.8,232.0
2021-01-25 00:00:00,1.6,0.7,996.8,228.0
2021-01-25 01:00:00,1.5,1.1,996.9,237.0
2021-01-25 02:00:00,2.3,0.8,997.0,264.0
2021-01-25 03:00:00,1.5,0.5,997.0,232.0
2021-01-25 04:00:00,2.1,0.7,997.1,243.0
2021-01-25 05:00:00,2.6,0.5,997.3,251.0
2021-01-25 06:00:00,1.9,0.3,997.6,255.0
2021-01-25 07:00:00,2.9,0.4,998.1,252.0
2021-01-25 08:00:00,3.7,0.4,998.5,272.0
2021-01-25 09:00:00,3.5,0.4,998.9,249.0
2021-01-25 10:00:00,2.9,0.9,999.5,263.0
2021-01-25 11:00:00,2.3,1.3,999.8,255.0
2021-01-25 12:00:00,2.8,1.6,1000.0,259.0
2021-01-25 13:00:00,2.4,1.6,1000.4,255.0
2021-01-25 14:00:00,2.5,1.6,1000.8,257.0
2021-01-25 15:00:00,2.4,1.6,1001.3,278.0
2021-01-25 16:00:00,3.0,1.4,1001.8,283.0
2021-01-25 17:00:00,2.8,1.4,1002.3,272.0
2021-01-25 18:00:00,2.8,0.8,1002.7,264.0
2021-01-25 19:00:00,3.1,0.9,1003.3,269.0
2021-01-25 20:00:00,3.4,1.1,1003.9,277.0
2021-01-25 21:00:00,3.7,1.4,1004.4,302.0
2021-01-25 22:00:00,3.0,1.2,1004.9,307.0
2021-01-25 23:00:00,2.9,0.8,1005.3,305.0
2021-01-26 00:00:00,2.3,0.1,1005.8,300.0
2021-01-26 01:00:00,1.7,-0.3,1006.1,311.0
2021-01-26 02:00:00,1.9,-0.7,1006.5,288.0
2021-01-26 03:00:00,1.0,-0.8,1007.1,258.0
2021-01-26 04:00:00,1.7,-0.5,1007.3,265.0
2021-01-26 05:00:00,1.8,-0.8,1007.4,266.0
2021-01-26 06:00:00,1.5,-0.8,1007.8,272.0
2021-01-26 07:00:00,1.4,-0.9,1008.2,289.0
2021-01-26 08:00:00,1.9,-0.5,1008.6,281.0
2021-01-26 09:00:00,2.0,0.3,1008.9,294.0
2021-01-26 10:00:00,2.3,0.7,1009.3,299.0
2021-01-26 11:00:00,3.0,1.3,1009.5,315.0
2021-01-26 12:00:00,4.2,1.6,1009.6,316.0
2021-01-26 13:00:00,4.7,1.7,1009.9,322.0
2021-01-26 14:00:00,4.6,1.2,1010.4,319.0
2021-01-26 15:00:00,4.1,0.9,1010.8,318.0
2021-01-26 16:00:00,3.6,0.6,1011.2,309.0
2021-01-26 17:00:00,3.5,0.1,1011.5,305.0
2021-01-26 18:00:00,3.3,-1.1,1011.6,291.0
2021-01-26 19:00:00,3.0,-1.6,1011.7,285.0
2021-01-26 20:00:00,3.0,-2.3,1011.7,283.0
2021-01-26 21:00:00,2.4,-2.3,1011.8,286.0
2021-01-26 22:00:00,2.2,-2.0,1011.8,272.0
2021-01-26 23:00:00,2.5,-1.3,1011.6,270.0
2021-01-27 00:00:00,2.7,-0.6,1011.4,276.0
2021-01-27 01:00:00,3.4,0.5,1011.2,266.0
2021-01-27 02:00:00,2.5,0.8,1011.0,257.0
2021-01-27 03:00:00,2.9,0.8,1010.9,239.0
2021-01-27 04:00:00,2.1,-0.8,1010.6,215.0
2021-01-27 05:00:00,2.0,-1.1,1010.2,212.0
2021-01-27 06:00:00,2.4,-0.4,1009.8,201.0
2021-01-27 07:00:00,3.0,0.4,1009.7,214.0
2021-01-27 08:00:00,2.7,0.7,1009.6,218.0
2021-01-27 09:00:00,3.2,1.2,1009.6,226.0
2021-01-27 10:00:00,3.7,1.6,1009.5,229.0
2021-01-27 11:00:00,4.4,1.7,1009.2,233.0
2021-01-27 12:00:00,3.7,1.8,1008.9,231.0
2021-01-27 13:00:00,3.6,1.8,1008.5,222.0
2021-01-27 14:00:00,3.3,1.6,1008.1,213.0
2021-01-27 15:00:00,3.1,1.6,1007.9,219.0
2021-01-27 16:00:00,3.0,1.5,1007.5,217.0
2021-01-27 17:00:00,3.4,1.3,1007.2,207.0
2021-01-27 18:00:00,3.2,0.9,1006.7,202.0
2021-01-27 19:00:00,3.4,0.8,1006.0,208.0
2021-01-27 20:00:00,3.3,0.6,1005.4,217.0
2021-01-27 21:00:00,2.9,0.4,1004.9,220.0
2021-01-27 22:00:00,2.8,0.3,1004.5,221.0
2021-01-27 23:00:00,2.6,0.1,1003.7,243.0
2021-01-28 00:00:00,4.2,0.3,1003.3,288.0
2021-01-28 01:00:00,5.3,0.4,1003.3,321.0
2021-01-28 02:00:00,5.2,0.4,1003.3,314.0
2021-01-28 03:00:00,5.9,0.0,1003.4,321.0
2021-01-28 04:00:00,6.7,-0.5,1003.3,327.0
2021-01-28 05:00:00,5.7,-0.7,1003.2,316.0
2021-01-28 06:00:00,4.8,-0.6,1003.4,313.0
2021-01-28 07:00:00,5.4,-0.8,1003.3,323.0
2021-01-28 08:00:00,5.4,-0.8,1003.4,321.0
2021-01-28 09:00:00,6.3,-0.7,1003.4,332.0
2021-01-28 10:00:00,6.7,-0.7,1003.3,332.0
2021-01-28 11:00:00,6.3,-0.8,1003.2,337.0
2021-01-28 12:00:00,5.8,-0.8,1003.2,335.0
2021-01-28 13:00:00,6.4,-1.0,1002.8,338.0
2021-01-28 14:00:00,5.9,-1.2,1002.8,336.0
2021-01-28 15:00:00,5.8,-1.4,1003.0,337.0
2021-01-28 16:00:00,6.2,-1.7,1003.4,344.0
2021-01-28 17:00:00,4.4,-2.4,1003.9,352.0
2021-01-28 18:00:00,3.3,-3.3,1004.0,343.0
2021-01-28 19:00:00,2.7,-3.6,1003.9,322.0
2021-01-28 20:00:00,3.3,-3.3,1003.9,318.0
2021-01-28 21:00:00,4.0,-2.9,1004.0,330.0
2021-01-28 22:00:00,3.8,-2.9,1003.9,338.0
2021-01-28 23:00:00,2.2,-3.4,1004.1,327.0
2021-01-29 00:00:00,1.7,-4.5,1003.8,308.0
2021-01-29 01:00:00,1.2,-5.6,1003.3,320.0
2021-01-29 02:00:00,1.1,-5.8,1002.9,321.0
2021-01-29 03:00:00,0.7,-5.6,1002.5,325.0
2021-01-29 04:00:00,1.4,-5.6,1002.2,321.0
2021-01-29 05:00:00,1.2,-6.0,1001.7,331.0
2021-01-29 06:00:00,1.6,-5.8,1000.9,352.0
2021-01-29 07:00:00,2.5,-4.2,1000.4,17.0
2021-01-29 08:00:00,2.4,-3.5,1000.0,42.0
2021-01-29 09:00:00,2.9,-3.5,999.9,67.0
2021-01-29 10:00:00,2.8,-3.9,999.9,63.0
2021-01-29 11:00:00,2.3,-3.5,999.9,54.0
2021-01-29 12:00:00,2.3,-2.9,999.8,61.0
2021-01-29 13:00:00,2.1,-2.5,999.5,71.0
2021-01-29 14:00:00,2.2,-2.3,999.4,68.0
2021-01-29 15:00:00,2.2,-2.2,999.6,69.0
2021-01-29 16:00:00,2.7,-2.2,999.9,81.0
2021-01-29 17:00:00,2.0,-2.3,1000.2,56.0
2021-01-29 18:00:00,1.8,-2.2,1000.7,58.0
2021-01-29 19:00:00,2.0,-2.0,1001.0,40.0
2021-01-29 20:00:00,2.4,-2.0,1001.1,14.0
2021-01-29 21:00:00,2.9,-1.8,1001.3,355.0
2021-01-29 22:00:00,2.8,-1.8,1001.5,356.0
2021-01-29 23:00:00,3.2,-1.9,1001.7,2.0
2021-01-30 00:00:00,2.4,-2.5,1001.8,356.0
2021-01-30 01:00:00,2.1,-4.1,1002.0,2.0
2021-01-30 02:00:00,2.2,-5.1,1002.2,349.0
2021-01-30 03:00:00,2.8,-4.9,1002.6,357.0
2021-01-30 04:00:00,3.4,-4.7,1002.8,6.0
2021-01-30 05:00:00,2.2,-6.0,1003.0,1.0
2021-01-30 06:00:00,1.5,-5.6,1003.2,356.0
2021-01-30 07:00:00,0.9,-5.3,1003.2,297.0
2021-01-30 08:00:00,1.1,-3.8,1003.2,273.0
2021-01-30 09:00:00,2.5,-2.0,1003.3,297.0
2021-01-30 10:00:00,3.4,-1.3,1003.5,308.0
2021-01-30 11:00:00,3.2,-1.0,1003.5,306.0
2021-01-30 12:00:00,3.5,-0.9,1003.3,279.0
2021-01-30 13:00:00,3.7,-0.7,1003.1,271.0
2021-01-30 14:00:00,4.0,-0.9,1003.0,265.0
2021-01-30 15:00:00,3.5,-0.8,1002.8,260.0
2021-01-30 16:00:00,2.9,-0.9,1002.7,253.0
2021-01-30 17:00:00,4.3,-0.6,1002.7,258.0
2021-01-30 18:00:00,3.9,-0.7,1002.7,255.0
2021-01-30 19:00:00,4.3,-0.6,1002.7,253.0
2021-01-30 20:00:00,4.1,-0.6,1002.6,252.0
2021-01-30 21:00:00,3.7,-0.5,1002.5,254.0
2021-01-30 22:00:00,3.2,-0.5,1002.4,252.0
2021-01-30 23:00:00,3.2,-0.5,1002.2,246.0
2021-01-31 00:00:00,3.3,-0.4,1002.0,241.0
2021-01-31 01:00:00,4.0,-0.5,1001.6,234.0
2021-01-31 02:00:00,3.8,-0.3,1001.1,233.0
2021-01-31 03:00:00,3.8,-0.2,1000.7,238.0
2021-01-31 04:00:00,3.7,0.0,1000.3,247.0
2021-01-31 05:00:00,3.6,0.2,1000.2,260.0
2021-01-31 06:00:00,3.5,0.2,1000.2,260.0
2021-01-31 07:00:00,3.3,0.2,1000.4,251.0
2021-01-31 08:00:00,4.0,0.3,1000.5,264.0
2021-01-31 09:00:00,4.2,0.6,1000.7,275.0
2021-01-31 10:00:00,5.3,0.9,1000.9,279.0
2021-01-31 11:00:00,5.8,1.2,1000.9,281.0
2021-01-31 12:00:00,6.4,1.3,1000.9,284.0
2021-01-31 13:00:00,5.6,1.3,1000.8,290.0
2021-01-31 14:00:00,4.6,1.0,1000.8,282.0
2021-01-31 15:00:00,3.2,0.6,1000.8,277.0
2021-01-31 16:00:00,1.9,0.0,1000.8,261.0
2021-01-31 17:00:00,1.7,-0.7,1000.8,252.0
2021-01-31 18:00:00,1.6,-1.7,1000.7,246.0
2021-01-31 19:00:00,0.8,-2.3,1000.8,236.0
2021-01-31 20:00:00,0.9,-2.0,1000.9,251.0
2021-01-31 21:00:00,1.6,-2.4,1001.0,244.0
2021-01-31 22:00:00,2.0,-1.3,1001.0,243.0
2021-01-31 23:00:00,1.8,-1.5,1001.2,222.0
2021-02-01 00:00:00,2.6,-1.2,1001.2,215.0
2021-02-01 01:00:00,2.6,-0.7,1001.0,218.0
2021-02-01 02:00:00,1.8,-0.7,1000.6,210.0
2021-02-01 03:00:00,1.8,-0.7,1000.6,198.0
2021-02-01 04:00:00,2.4,-0.7,1000.6,206.0
2021-02-01 05:00:00,2.7,-0.7,1000.9,203.0
2021-02-01 06:00:00,2.5,-0.8,1001.3,202.0
2021-02-01 07:00:00,1.8,-1.2,1001.5,193.0
2021-02-01 08:00:00,1.3,-1.2,1001.7,162.0
2021-02-01 09:00:00,1.5,-0.6,1001.8,144.0
2021-02-01 10:00:00,2.3,0.1,1002.0,151.0
2021-02-01 11:00:00,3.5,1.3,1002.1,145.0
2021-02-01 12:00:00,4.0,1.4,1001.8,133.0
2021-02-01 13:00:00,4.4,1.5,1001.6,126.0
2021-02-01 14:00:00,4.4,1.2,1001.5,122.0
2021-02-01 15:00:00,4.2,0.4,1001.1,113.0
2021-02-01 16:00:00,3.8,-0.2,1000.9,102.0
2021-02-01 17:00:00,4.2,-0.3,1000.8,99.0
2021-02-01 18:00:00,4.1,-0.5,1000.8,100.0
2021-02-01 19:00:00,3.4,-0.8,1000.6,101.0
2021-02-01 20:00:00,2.3,-1.5,1000.5,78.0
2021-02-01 21:00:00,1.9,-1.4,1000.2,74.0
2021-02-01 22:00:00,1.6,-1.3,1000.0,61.0
2021-02-01 23:00:00,1.3,-1.1,1000.0,152.0
2021-02-02 00:00:00,0.8,-1.1,1000.0,198.0
2021-02-02 01:00:00,1.3,-1.4,1000.0,250.0
2021-02-02 02:00:00,1.0,-1.8,999.9,286.0
2021-02-02 03:00:00,1.4,-2.0,999.9,282.0
2021-02-02 04:00:00,1.8,-2.3,999.7,306.0
2021-02-02 05:00:00,1.7,-3.7,1000.0,297.0
2021-02-02 06:00:00,1.6,-5.0,1000.5,284.0
2021-02-02 07:00:00,1.4,-5.2,1000.9,284.0
2021-02-02 08:00:00,1.0,-3.7,1001.2,281.0
2021-02-02 09:00:00,2.5,-1.1,1001.6,306.0
2021-02-02 10:00:00,2.9,0.0,1001.8,328.0
2021-02-02 11:00:00,3.6,0.2,1001.7,330.0
2021-02-02 12:00:00,3.7,0.0,1001.7,330.0
2021-02-02 13:00:00,3.0,-0.2,1001.8,335.0
2021-02-02 14:00:00,2.4,-0.6,1002.0,327.0
2021-02-02 15:00:00,1.9,-1.3,1002.3,325.0
2021-02-02 16:00:00,1.4,-2.3,1002.5,353.0
2021-02-02 17:00:00,1.0,-2.9,1002.8,2.0
2021-02-02 18:00:00,1.1,-4.1,1003.1,5.0
2021-02-02 19:00:00,0.7,-2.9,1003.3,31.0
2021-02-02 20:00:00,0.5,-2.9,1003.5,52.0
2021-02-02 21:00:00,0.9,-3.0,1003.6,15.0
2021-02-02 22:00:00,1.5,-2.6,1003.5,39.0
2021-02-02 23:00:00,1.8,-2.2,1003.8,45.0
2021-02-03 00:00:00,2.2,-1.9,1004.1,61.0
2021-02-03 01:00:00,2.1,-1.9,1004.2,65.0
2021-02-03 02:00:00,2.0,-1.9,1004.2,64.0
2021-02-03 03:00:00,2.2,-2.0,1004.3,61.0
2021-02-03 04:00:00,2.9,-2.0,1004.2,67.0
2021-02-03 05:00:00,3.0,-2.0,1004.3,70.0
2021-02-03 06:00:00,3.4,-2.1,1004.3,71.0
2021-02-03 07:00:00,4.3,-2.1,1004.6,75.0
2021-02-03 08:00:00,4.8,-2.1,1004.7,74.0
2021-02-03 09:00:00,5.3,-2.0,1004.5,71.0
2021-02-03 10:00:00,5.6,-1.9,1004.6,74.0
2021-02-03 11:00:00,5.2,-1.9,1004.4,75.0
2021-02-03 12:00:00,4.8,-1.8,1004.2,71.0
2021-02-03 13:00:00,5.0,-1.8,1003.5,70.0
2021-02-03 14:00:00,4.9,-1.4,1003.0,72.0
2021-02-03 15:00:00,5.7,-0.9,1002.8,75.0
2021-02-03 16:00:00,5.5,-0.6,1003.1,72.0
2021-02-03 17:00:00,6.3,-0.5,1003.0,69.0
2021-02-03 18:00:00,6.4,-0.9,1003.2,66.0
2021-02-03 19:00:00,6.6,-1.2,1003.6,65.0
2021-02-03 20:00:00,6.0,-1.5,1004.1,64.0
2021-02-03 21:00:00,5.2,-1.9,1004.8,59.0
2021-02-03 22:00:00,4.7,-2.3,1005.4,57.0
2021-02-03 23:00:00,4.3,-2.5,1006.2,52.0
2021-02-04 00:00:00,4.2,-2.8,1007.2,45.0
2021-02-04 01:00:00,4.5,-3.1,1008.4,38.0
2021-02-04 02:00:00,4.9,-3.6,1009.4,34.0
2021-02-04 03:00:00,4.4,-4.0,1010.5,33.0
2021-02-04 04:00:00,4.3,-4.4,1011.6,30.0
2021-02-04 05:00:00,3.6,-4.8,1012.5,31.0
2021-02-04 06:00:00,3.7,-5.4,1013.8,25.0
2021-02-04 07:00:00,2.3,-5.9,1015.0,29.0
2021-02-04 08:00:00,2.4,-5.9,1016.1,26.0
2021-02-04 09:00:00,2.0,-4.7,1016.9,42.0
2021-02-04 10:00:00,2.4,-3.6,1017.5,47.0
2021-02-04 11:00:00,2.0,-3.0,1018.1,42.0
2021-02-04 12:00:00,1.7,-2.6,1018.7,41.0
2021-02-04 13:00:00,1.9,-2.6,1019.2,67.0
2021-02-04 14:00:00,1.8,-2.6,1019.4,65.0
2021-02-04 15:00:00,1.5,-2.9,1019.8,69.0
2021-02-04 16:00:00,1.0,-3.5,1020.4,44.0
2021-02-04 17:00:00,1.2,-3.9,1020.8,49.0
2021-02-04 18:00:00,1.4,-3.7,1021.1,59.0
2021-02-04 19:00:00,1.6,-3.7,1021.4,57.0
2021-02-04 20:00:00,2.2,-4.3,1021.7,63.0
2021-02-04 21:00:00,2.9,-4.4,1021.9,67.0
2021-02-04 22:00:00,2.8,-4.8,1022.2,63.0
2021-02-04 23:00:00,3.2,-4.7,1022.5,65.0
2021-02-05 00:00:00,3.4,-4.5,1022.5,69.0
2021-02-05 01:00:00,3.6,-4.3,1022.3,72.0
2021-02-05 02:00:00,3.6,-4.3,1022.2,72.0
2021-02-05 03:00:00,3.7,-4.4,1022.5,82.0
2021-02-05 04:00:00,3.8,-4.6,1022.8,84.0
2021-02-05 05:00:00,4.2,-4.7,1023.0,84.0
2021-02-05 06:00:00,3.8,-4.9,1023.4,81.0
2021-02-05 07:00:00,3.7,-5.3,1023.8,83.0
2021-02-05 08:00:00,3.4,-5.2,1024.2,82.0
2021-02-05 09:00:00,3.5,-4.6,1024.4,82.0
2021-02-05 10:00:00,4.6,-4.0,1024.3,85.0
2021-02-05 11:00:00,4.6,-3.9,1024.3,88.0
2021-02-05 12:00:00,4.1,-3.8,1024.1,85.0
2021-02-05 13:00:00,4.1,-3.7,1024.0,81.0
2021-02-05 14:00:00,3.6,-3.9,1024.0,77.0
2021-02-05 15:00:00,3.0,-4.6,1024.2,75.0
2021-02-05 16:00:00,3.3,-5.2,1024.4,71.0
2021-02-05 17:00:00,3.5,-5.2,1024.7,71.0
2021-02-05 18:00:00,4.0,-5.2,1024.9,73.0
2021-02-05 19:00:00,4.1,-5.2,1025.0,71.0
2021-02-05 20:00:00,3.5,-5.8,1025.2,66.0
2021-02-05 21:00:00,4.0,-6.0,1025.5,67.0
2021-02-05 22:00:00,3.5,-6.2,1025.7,64.0
2021-02-05 23:00:00,3.2,-6.5,1025.8,61.0
2021-02-06 00:00:00,3.0,-6.7,1025.7,58.0
2021-02-06 01:00:00,2.8,-6.8,1025.5,57.0
2021-02-06 02:00:00,2.8,-6.9,1025.5,58.0
2021-02-06 03:00:00,3.4,-6.9,1025.8,63.0
2021-02-06 04:00:00,3.7,-6.9,1026.0,65.0
2021-02-06 05:00:00,3.5,-6.7,1026.0,64.0
2021-02-06 06:00:00,3.2,-6.7,1026.3,61.0
2021-02-06 07:00:00,2.8,-6.5,1026.7,59.0
2021-02-06 08:00:00,3.8,-5.3,1026.9,65.0
2021-02-06 09:00:00,4.5,-4.4,1027.0,66.0
2021-02-06 10:00:00,4.6,-3.8,1027.0,66.0
2021-02-06 11:00:00,4.3,-3.5,1026.8,64.0
2021-02-06 12:00:00,3.9,-3.6,1026.4,58.0
2021-02-06 13:00:00,5.0,-3.8,1026.1,67.0
2021-02-06 14:00:00,4.8,-4.2,1026.0,69.0
2021-02-06 15:00:00,4.5,-4.5,1025.8,71.0
2021-02-06 16:00:00,4.6,-4.5,1025.7,73.0
2021-02-06 17:00:00,4.0,-4.8,1025.8,70.0
2021-02-06 18:00:00,3.6,-5.1,1025.7,65.0
2021-02-06 19:00:00,3.1,-5.6,1025.7,57.0
2021-02-06 20:00:00,3.2,-6.0,1025.5,60.0
2021-02-06 21:00:00,3.6,-6.0,1025.3,62.0
2021-02-06 22:00:00,4.3,-5.7,1025.0,65.0
2021-02-06 23:00:00,5.1,-5.6,1024.8,65.0
2021-02-07 00:00:00,5.0,-5.5,1024.3,64.0
2021-02-07 01:00:00,3.8,-5.7,1023.7,60.0
2021-02-07 02:00:00,3.7,-5.5,1023.2,60.0
2021-02-07 03:00:00,4.3,-5.0,1023.0,63.0
2021-02-07 04:00:00,5.2,-5.1,1022.7,67.0
2021-02-07 05:00:00,5.8,-5.3,1022.4,69.0
2021-02-07 06:00:00,5.5,-5.0,1022.1,71.0
2021-02-07 07:00:00,5.7,-4.7,1021.9,74.0
2021-02-07 08:00:00,5.5,-4.4,1021.9,72.0
2021-02-07 09:00:00,5.6,-4.1,1022.1,74.0
2021-02-07 10:00:00,5.9,-3.9,1021.8,73.0
2021-02-07 11:00:00,5.5,-3.8,1021.4,70.0
2021-02-07 12:00:00,6.1,-3.6,1021.1,72.0
2021-02-07 13:00:00,6.1,-3.9,1020.5,68.0
2021-02-07 14:00:00,5.7,-3.8,1020.0,66.0
2021-02-07 15:00:00,6.2,-3.4,1019.7,67.0
2021-02-07 16:00:00,7.5,-2.9,1019.5,70.0
2021-02-07 17:00:00,7.8,-2.9,1019.5,72.0
2021-02-07 18:00:00,6.6,-3.3,1019.6,70.0
2021-02-07 19:00:00,6.8,-3.5,1019.2,69.0
2021-02-07 20:00:00,6.8,-3.5,1019.0,67.0
2021-02-07 21:00:00,5.8,-3.7,1018.4,59.0
2021-02-07 22:00:00,7.0,-4.0,1018.2,67.0
2021-02-07 23:00:00,5.9,-4.0,1017.9,66.0
2021-02-08 00:00:00,6.6,-3.7,1017.4,67.0
2021-02-08 01:00:00,6.4,-3.7,1016.9,67.0
2021-02-08 02:00:00,5.6,-3.8,1016.4,63.0
2021-02-08 03:00:00,5.3,-4.1,1016.1,60.0
2021-02-08 04:00:00,5.0,-4.2,1015.9,61.0
2021-02-08 05:00:00,4.6,-4.3,1015.6,58.0
2021-02-08 06:00:00,4.8,-4.4,1015.2,55.0
2021-02-08 07:00:00,5.2,-4.1,1014.9,60.0
2021-02-08 08:00:00,6.0,-3.6,1014.8,65.0
2021-02-08 09:00:00,6.4,-3.4,1014.4,67.0
2021-02-08 10:00:00,6.2,-3.1,1013.9,67.0
